code,theme,name,price,rating,pieces,vip_points,URL,scraped_on
75578,LEGO® Avatar,Metkayina Reef Home,79.99,4.9,528.0,520,https://www.lego.com/en-us/product/tbd-coconut-2023-4-75578,2023-04-23
75579,LEGO® Avatar,Payakan the Tulkun & Crabsuit,99.99,,761.0,650,https://www.lego.com/en-us/product/tbd-coconut-2023-5-75579,2023-04-23
75968,Harry Potter™,4 Privet Drive,79.99,4.6,797.0,520,https://www.lego.com/en-us/product/4-privet-drive-75968,2023-04-23
75969,Harry Potter™,Hogwarts™ Astronomy Tower,99.99,4.6,971.0,650,https://www.lego.com/en-us/product/hogwarts-astronomy-tower-75969,2023-04-23
75978,Harry Potter™,Diagon Alley™,449.99,4.4,5544.0,2925,https://www.lego.com/en-us/product/diagon-alley-75978,2023-04-23
75979,Harry Potter™,Hedwig™,39.99,4.7,630.0,260,https://www.lego.com/en-us/product/hedwig-75979,2023-04-23
76145,Marvel,Eternals’ Aerial Assault,9.99,4.7,133.0,52,https://www.lego.com/en-us/product/tbd-lsh-new-2hy-2020-76145,2023-04-23
76154,Marvel,LEGO® Marvel Deviant Ambush!,24.99,4.8,197.0,130,https://www.lego.com/en-us/product/tbd-lsh-2020-15-76154,2023-04-23
76155,Marvel,LEGO® Marvel The Eternals In Arishem’s Shadow,59.99,4.2,493.0,312,https://www.lego.com/en-us/product/tbd-lsh-2020-16-76155,2023-04-23
76161,DC,1989 Batwing,199.99,4.4,2363.0,1040,https://www.lego.com/en-us/product/1989-batwing-76161,2023-04-23
76175,Spider-Man,Attack on the Spider Lair,69.99,,466.0,364,https://www.lego.com/en-us/product/attack-on-the-spider-lair-76175,2023-04-23
76178,Spider-Man,Daily Bugle,349.99,4.6,3772.0,2275,https://www.lego.com/en-us/product/daily-bugle-76178,2023-04-23
76179,DC,Batman™ & Selina Kyle™ Motorcycle Pursuit,14.99,,149.0,78,https://www.lego.com/en-us/product/tbd-lsh-12-2021-76179,2023-04-23
76181,DC,Batmobile™: The Penguin™ Chase,29.99,4.8,392.0,195,https://www.lego.com/en-us/product/tbd-lsh-14-2021-76181,2023-04-23
76183,Batman™,Batcave™: The Riddler™ Face-off,79.99,5.0,581.0,416,https://www.lego.com/en-us/product/tbd-lsh-16-2021-76183,2023-04-23
76184,Spider-Man,Spider-Man vs. Mysterio’s Drone Attack,19.99,,73.0,104,https://www.lego.com/en-us/product/tbd-lsh-17-2021-76184,2023-04-23
76185,Spider-Man,Spider-Man at the Sanctum Workshop,39.99,4.7,355.0,208,https://www.lego.com/en-us/product/tbd-lsh-18-2021-76185,2023-04-23
76186,Marvel,Black Panther Dragon Flyer,19.99,4.7,202.0,104,https://www.lego.com/en-us/product/tbd-lsh-19-2021-76186,2023-04-23
76187,Spider-Man,Venom,69.99,4.3,565.0,455,https://www.lego.com/en-us/product/tbd-lsh-20-2021-76187,2023-04-23
76191,Marvel,Infinity Gauntlet,79.99,4.6,590.0,520,https://www.lego.com/en-us/product/tbd-lsh-24-2021-76191,2023-04-23
76193,Marvel,The Guardians’ Ship,159.99,4.8,1901.0,1040,https://www.lego.com/en-us/product/tbd-lsh-26-2021-76193,2023-04-23
76198,Spider-Man,Spider-Man & Doctor Octopus Mech Battle,19.99,4.9,305.0,104,https://www.lego.com/en-us/product/tbd-mdp-extra-2021-76198,2023-04-23
76200,Marvel,Bro Thor’s New Asgard,29.99,,265.0,156,https://www.lego.com/en-us/product/tbd-mdp-extra-3-2021-76200,2023-04-23
76205,Marvel,Gargantos Showdown,29.99,4.5,264.0,156,https://www.lego.com/en-us/product/tbd-lsh-batch-a1-2022-76205,2023-04-23
76206,Marvel,Iron Man Figure,39.99,4.7,381.0,260,https://www.lego.com/en-us/product/iron-man-figure-76206,2023-04-23
76207,Marvel,Attack on New Asgard,19.99,4.7,159.0,130,https://www.lego.com/en-us/product/tbd-lsh-batch-b1-2022-76207,2023-04-23
76208,Marvel,The Goat Boat,59.99,4.7,564.0,390,https://www.lego.com/en-us/product/the-goat-boat-76208,2023-04-23
76209,Marvel,Thor's Hammer,99.99,4.6,979.0,650,https://www.lego.com/en-us/product/thor-s-hammer-76209,2023-04-23
76210,Marvel,Hulkbuster,549.99,2.8,4049.0,3575,https://www.lego.com/en-us/product/hulkbuster-76210,2023-04-23
76211,Marvel,Shuri's Sunbird,49.99,4.8,355.0,325,https://www.lego.com/en-us/product/tbd-lsh-batch-c1-2022-76211,2023-04-23
76212,Marvel,Shuri's Lab,9.99,4.6,58.0,65,https://www.lego.com/en-us/product/tbd-lsh-12-2022-76212,2023-04-23
76213,Marvel,King Namor’s Throne Room,34.99,4.7,355.0,227,https://www.lego.com/en-us/product/tbd-lsh-batch-c2-2022-76213,2023-04-23
76214,Marvel,Black Panther: War on the Water,89.99,4.0,545.0,585,https://www.lego.com/en-us/product/tbd-lsh-batch-c3-2022-76214,2023-04-23
76215,Marvel,Black Panther,349.99,3.3,2961.0,1365,https://www.lego.com/en-us/product/black-panther-76215,2023-04-23
76216,Marvel,Iron Man Armory,89.99,3.9,496.0,585,https://www.lego.com/en-us/product/tbd-lsh-15-2022-76216,2023-04-23
76217,Marvel,I am Groot,54.99,4.6,476.0,357,https://www.lego.com/en-us/product/tbd-lsh-16-2022-76217,2023-04-23
76218,Marvel,Sanctum Sanctorum,249.99,4.5,2708.0,1625,https://www.lego.com/en-us/product/tbd-lsh-17-2022-76218,2023-04-23
76220,Batman™,Batman™ versus Harley Quinn™,9.99,4.6,42.0,65,https://www.lego.com/en-us/product/batman-versus-harley-quinn-76220,2023-04-23
76223,Marvel,Nano Gauntlet,69.99,4.5,675.0,455,https://www.lego.com/en-us/product/tbd-lsh-22-2022-76223,2023-04-23
76225,Spider-Man,Miles Morales Figure,24.99,4.2,238.0,162,https://www.lego.com/en-us/product/tbd-lsh-24-2022-76225,2023-04-23
76226,Spider-Man,Spider-Man Figure,24.99,4.3,258.0,162,https://www.lego.com/en-us/product/tbd-lsh-25-2022-76226,2023-04-23
76230,Spider-Man,Venom Figure,24.99,4.4,297.0,162,https://www.lego.com/en-us/product/tbd-lsh-31-2022-76230,2023-04-23
76231,Marvel,Guardians of the Galaxy Advent Calendar,44.99,2.8,268.0,205,https://www.lego.com/en-us/product/guardians-of-the-galaxy-advent-calendar-76231,2023-04-23
76237,Marvel,Sanctuary II: Endgame Battle,39.99,,322.0,208,https://www.lego.com/en-us/product/tbd-mdp-extra-5-2021-76237,2023-04-23
76239,Batman™,LEGO® DC Batman™ Batmobile™ Tumbler: Scarecrow™ Showdown,39.99,4.9,422.0,208,https://www.lego.com/en-us/product/tbd-lsh-30-2021-76239,2023-04-23
76240,DC,LEGO® DC Batman™ Batmobile™ Tumbler,269.99,,2049.0,1755,https://www.lego.com/en-us/product/lego-dc-batman-batmobile-tumbler-76240,2023-04-23
76241,Marvel,Hulk Mech Armor,14.99,4.1,138.0,97,https://www.lego.com/en-us/product/hulk-mech-armor-76241,2023-04-23
76242,Marvel,Thanos Mech Armor,14.99,4.5,113.0,97,https://www.lego.com/en-us/product/thanos-mech-armor-76242,2023-04-23
76243,Marvel,Rocket Mech Armor,14.99,4.3,98.0,97,https://www.lego.com/en-us/product/rocket-mech-armor-76243,2023-04-23
76244,Marvel,Miles Morales vs. Morbius,24.99,4.9,220.0,162,https://www.lego.com/en-us/product/miles-morales-vs-morbius-76244,2023-04-23
76245,Marvel,Ghost Rider Mech & Bike,34.99,4.8,264.0,227,https://www.lego.com/en-us/product/ghost-rider-mech--bike-76245,2023-04-23
76247,Marvel,The Hulkbuster: The Battle of Wakanda,49.99,4.1,385.0,325,https://www.lego.com/en-us/product/the-hulkbuster-the-battle-of-wakanda-76247,2023-04-23
76248,Marvel,The Avengers Quinjet,99.99,,795.0,650,https://www.lego.com/en-us/product/the-avengers-quinjet-76248,2023-04-23
76251,Marvel,Star-Lord's Helmet,79.99,4.6,602.0,520,https://www.lego.com/en-us/product/tbd-lsh-11-2023-76251,2023-04-23
76253,Marvel,Guardians of the Galaxy Headquarters,9.99,4.5,67.0,65,https://www.lego.com/en-us/product/tbd-lsh-batch-b1-2023-76253,2023-04-23
76254,Marvel,Baby Rocket's Ship,34.99,5.0,330.0,227,https://www.lego.com/en-us/product/tbd-lsh-batch-b2-2023-76254,2023-04-23
76255,Marvel,The New Guardians' Ship,99.99,4.6,1108.0,650,https://www.lego.com/en-us/product/tbd-lsh-batch-b3-2023-76255,2023-04-23
76256,Marvel,Ant-Man Construction Figure,29.99,,289.0,195,https://www.lego.com/en-us/product/tbd-lsh-13-2023-76256,2023-04-23
76386,Harry Potter™,Hogwarts™: Polyjuice Potion Mistake,19.99,,217.0,130,https://www.lego.com/en-us/product/tbd-hp5-2021-76386,2023-04-23
76388,Harry Potter™,Hogsmeade™ Village Visit,89.99,4.7,851.0,585,https://www.lego.com/en-us/product/tbd-hp7-2021-76388,2023-04-23
76389,Harry Potter™,Hogwarts™ Chamber of Secrets,149.99,4.4,1176.0,975,https://www.lego.com/en-us/product/tbd-hp8-2021-76389,2023-04-23
76391,Harry Potter™,Hogwarts™ Icons - Collectors' Edition,299.99,,3010.0,1950,https://www.lego.com/en-us/product/hogwarts-icons-collectors-edition-76391,2023-04-23
76392,Harry Potter™,Hogwarts™ Wizard’s Chess,59.99,4.5,876.0,312,https://www.lego.com/en-us/product/tbd-hp11-2021-76392,2023-04-23
76393,Harry Potter™,Harry Potter & Hermione Granger™,119.99,4.8,1673.0,624,https://www.lego.com/en-us/product/tbd-hp12-2021-76393,2023-04-23
76394,Harry Potter™,"Fawkes, Dumbledore’s Phoenix",39.99,4.7,597.0,208,https://www.lego.com/en-us/product/tbd-hp13-2021-76394,2023-04-23
76396,Harry Potter™,Hogwarts™ Moment: Divination Class,29.99,4.5,297.0,156,https://www.lego.com/en-us/product/hogwarts-moment-divination-class-76396,2023-04-23
76397,Harry Potter™,Hogwarts™ Moment: Defense Class,29.99,,257.0,156,https://www.lego.com/en-us/product/hogwarts-moment-defence-class-76397,2023-04-23
76398,Harry Potter™,Hogwarts™ Hospital Wing,49.99,4.8,510.0,325,https://www.lego.com/en-us/product/hogwarts-hospital-wing-76398,2023-04-23
76399,Harry Potter™,Hogwarts™ Magical Trunk,64.99,4.5,603.0,422,https://www.lego.com/en-us/product/tbd-hp-4-2022-trunk-concept-76399,2023-04-23
76400,Harry Potter™,Hogwarts™ Carriage and Thestrals,19.99,4.8,121.0,130,https://www.lego.com/en-us/product/tbd-hp-5-2022-76400,2023-04-23
76401,Harry Potter™,Hogwarts™ Courtyard: Sirius’s Rescue,49.99,3.1,345.0,325,https://www.lego.com/en-us/product/tbd-hp-6-2022-76401,2023-04-23
76402,Harry Potter™,Hogwarts™: Dumbledore’s Office,79.99,4.7,654.0,520,https://www.lego.com/en-us/product/tbd-hp-7-2022-76402,2023-04-23
76403,Harry Potter™,The Ministry of Magic™,99.99,3.9,990.0,650,https://www.lego.com/en-us/product/tbd-hp-8-2022-76403,2023-04-23
76404,Harry Potter™,LEGO® Harry Potter™ Advent Calendar,44.99,3.3,334.0,205,https://www.lego.com/en-us/product/tbd-hp-9-2022-advent-calendar-76404,2023-04-23
76405,Harry Potter™,Hogwarts Express™ – Collectors' Edition,499.99,,5129.0,3250,https://www.lego.com/en-us/product/hogwarts-express-collectors-edition-76405,2023-04-23
76406,Harry Potter™,Hungarian Horntail Dragon,49.99,4.7,671.0,325,https://www.lego.com/en-us/product/tbd-brick-built-creature-mdp1-76406,2023-04-23
76407,Harry Potter™,The Shrieking Shack & Whomping Willow™,89.99,4.8,777.0,585,https://www.lego.com/en-us/product/tbd-playset-mdp2-76407,2023-04-23
76408,Harry Potter™,12 Grimmauld Place,119.99,4.4,1083.0,780,https://www.lego.com/en-us/product/tbd-playset-mdp3-76408,2023-04-23
76409,Harry Potter™,Gryffindor™ House Banner,34.99,4.5,285.0,227,https://www.lego.com/en-us/product/gryffindor-house-banner-76409,2023-04-23
76410,Harry Potter™,Slytherin™ House Banner,34.99,4.0,349.0,227,https://www.lego.com/en-us/product/slytherin-house-banner-76410,2023-04-23
76411,Harry Potter™,Ravenclaw™ House Banner,34.99,4.3,305.0,227,https://www.lego.com/en-us/product/ravenclaw-house-banner-76411,2023-04-23
76412,Harry Potter™,Hufflepuff™ House Banner,34.99,4.6,313.0,227,https://www.lego.com/en-us/product/hufflepuff-house-banner-76412,2023-04-23
76413,Harry Potter™,Hogwarts™: Room of Requirement,49.99,4.8,587.0,325,https://www.lego.com/en-us/product/hogwarts-room-of-requirement-76413,2023-04-23
76420,Harry Potter™,Triwizard Tournament: The Black Lake,44.99,4.8,349.0,292,https://www.lego.com/en-us/product/triwizard-tournament-the-black-lake-76420,2023-04-23
76939,Jurassic World™,Stygimoloch Dinosaur Escape,39.99,4.9,129.0,208,https://www.lego.com/en-us/product/stygimoloch-dinosaur-escape-76939,2023-04-23
76942,Jurassic World™,Baryonyx Dinosaur Boat Escape,79.99,4.8,308.0,416,https://www.lego.com/en-us/product/baryonyx-dinosaur-boat-escape-76942,2023-04-23
76943,Jurassic World™,Pteranodon Chase,19.99,5.0,94.0,130,https://www.lego.com/en-us/product/tbd-jw-4-1-2022-76943,2023-04-23
76944,Jurassic World™,T. rex Dinosaur Breakout,49.99,4.7,140.0,325,https://www.lego.com/en-us/product/tbd-jw-4-2-2022-76944,2023-04-23
76945,Jurassic World™,Atrociraptor Dinosaur: Bike Chase,19.99,,169.0,130,https://www.lego.com/en-us/product/tbd-jw-core-1-2022-76945,2023-04-23
76946,Jurassic World™,Blue & Beta Velociraptor Capture,34.99,4.9,181.0,227,https://www.lego.com/en-us/product/tbd-jw-core-2-2022-76946,2023-04-23
76947,Jurassic World™,Quetzalcoatlus Plane Ambush,44.99,,306.0,292,https://www.lego.com/en-us/product/tbd-jw-core-3-2022-76947,2023-04-23
76948,Jurassic World™,T. rex & Atrociraptor Dinosaur Breakout,99.99,,466.0,650,https://www.lego.com/en-us/product/tbd-jw-core-4-2022-76948,2023-04-23
76949,Jurassic World™,Giganotosaurus & Therizinosaurus Attack,139.99,,810.0,910,https://www.lego.com/en-us/product/tbd-jw-core-5-2022-76949,2023-04-23
76950,Jurassic World™,Triceratops Pickup Truck Ambush,44.99,,210.0,292,https://www.lego.com/en-us/product/tbd-jw-mdp-1-2022-76950,2023-04-23
76951,Jurassic World™,Pyroraptor & Dilophosaurus Transport,44.99,,254.0,292,https://www.lego.com/en-us/product/tbd-jw-mdp-2-2022-76951,2023-04-23
76956,Jurassic World™,T. rex Breakout,99.99,4.2,1212.0,650,https://www.lego.com/en-us/product/tbd-jw-mdp-3-2022-76956,2023-04-23
76957,Jurassic World™,Velociraptor Escape,39.99,,137.0,260,https://www.lego.com/en-us/product/velociraptor-escape-76957,2023-04-23
76958,Jurassic World™,Dilophosaurus Ambush,19.99,,211.0,130,https://www.lego.com/en-us/product/dilophosaurus-ambush-76958,2023-04-23
76959,Jurassic World™,Triceratops Research,49.99,,281.0,325,https://www.lego.com/en-us/product/triceratops-research-76959,2023-04-23
76960,Jurassic World™,Brachiosaurus Discovery,79.99,,512.0,520,https://www.lego.com/en-us/product/brachiosaurus-discovery-76960,2023-04-23
76961,Jurassic World™,Visitor Center: T. rex & Raptor Attack,129.99,,693.0,845,https://www.lego.com/en-us/product/visitor-center-t-rex--raptor-attack-76961,2023-04-23
76990,LEGO® Sonic the Hedgehog™,Sonic's Speed Sphere Challenge,34.99,,292.0,227,https://www.lego.com/en-us/product/tbd-lemon1-76990,2023-04-23
76991,LEGO® Sonic the Hedgehog™,Tails' Workshop and Tornado Plane,39.99,,376.0,260,https://www.lego.com/en-us/product/tbd-lemon2-76991,2023-04-23
76992,LEGO® Sonic the Hedgehog™,Amy's Animal Rescue Island,49.99,,388.0,325,https://www.lego.com/en-us/product/tbd-lemon3-76992,2023-04-23
76994,LEGO® Sonic the Hedgehog™,Sonic's Green Hill Zone Loop Challenge,99.99,,802.0,650,https://www.lego.com/en-us/product/tbd-lemon5-76994,2023-04-23
77012,LEGO® Indiana Jones™,Fighter Plane Chase,34.99,4.6,387.0,227,https://www.lego.com/en-us/product/fighter-plane-chase-77012,2023-04-23
77013,LEGO® Indiana Jones™,Escape from the Lost Tomb,39.99,4.6,600.0,260,https://www.lego.com/en-us/product/escape-from-the-lost-tomb-77013,2023-04-23
77015,LEGO® Indiana Jones™,Temple of the Golden Idol,149.99,4.9,1545.0,975,https://www.lego.com/en-us/product/temple-of-the-golden-idol-77015,2023-04-23
80008,Monkie Kid™,Monkie Kid’s Cloud Jet,59.99,4.6,529.0,390,https://www.lego.com/en-us/product/tbd-fcfc-2020-3-80008,2023-04-23
80030,Monkie Kid™,Monkie Kid’s Staff Creations,39.99,5.0,309.0,260,https://www.lego.com/en-us/product/monkie-kids-staff-creations-80030,2023-04-23
80032,Monkie Kid™,Chang’e Moon Cake Factory,69.99,4.2,609.0,455,https://www.lego.com/en-us/product/change-moon-cake-factory-80032,2023-04-23
80033,Monkie Kid™,Evil Macaque’s Mech,89.99,4.3,893.0,585,https://www.lego.com/en-us/product/evil-macaques-mech-80033,2023-04-23
80034,Monkie Kid™,Nezha’s Fire Ring,99.99,4.6,929.0,650,https://www.lego.com/en-us/product/nezhas-fire-ring-80034,2023-04-23
80035,Monkie Kid™,Monkie Kid's Galactic Explorer,129.99,5.0,1356.0,845,https://www.lego.com/en-us/product/monkie-kids-galactic-explorer-80035,2023-04-23
80036,Monkie Kid™,The City of Lanterns,159.99,4.9,2187.0,1040,https://www.lego.com/en-us/product/the-city-of-lanterns-80036,2023-04-23
80037,Monkie Kid™,Dragon of the East,79.99,4.8,880.0,520,https://www.lego.com/en-us/product/dragon-of-the-east-80037,2023-04-23
80038,Monkie Kid™,Monkie Kid’s Team Van,129.99,4.9,1406.0,845,https://www.lego.com/en-us/product/monkie-kids-team-van-80038,2023-04-23
80039,Monkie Kid™,The Heavenly Realms,189.99,4.8,2433.0,1235,https://www.lego.com/en-us/product/the-heavenly-realms-80039,2023-04-23
80040,Monkie Kid™,Monkie Kid's Combi Mech,19.99,5.0,277.0,130,https://www.lego.com/en-us/product/monkie-kids-combi-mech-80040,2023-04-23
80041,Monkie Kid™,Mei's Dragon Jet,19.99,5.0,246.0,130,https://www.lego.com/en-us/product/meis-dragon-jet-80041,2023-04-23
80043,Monkie Kid™,Yellow Tusk Elephant,79.99,4.7,844.0,520,https://www.lego.com/en-us/product/yellow-tusk-elephant-80043,2023-04-23
80044,Monkie Kid™,Monkie Kid's Team Hideout,139.99,,1582.0,910,https://www.lego.com/en-us/product/monkie-kids-team-hideout-80044,2023-04-23
80045,Monkie Kid™,Monkey King Ultra Mech,159.99,4.8,1705.0,1040,https://www.lego.com/en-us/product/monkey-king-ultra-mech-80045,2023-04-23
88005,Powered UP,Light,9.99,4.0,1.0,65,https://www.lego.com/en-us/product/light-88005,2023-04-23
88006,Powered UP,Move Hub,79.99,2.7,1.0,520,https://www.lego.com/en-us/product/move-hub-88006,2023-04-23
88007,Powered UP,Color & Distance Sensor,13.99,4.1,1.0,91,https://www.lego.com/en-us/product/color-distance-sensor-88007,2023-04-23
88008,Powered UP,Medium Linear Motor,16.99,,1.0,110,https://www.lego.com/en-us/product/medium-linear-motor-88008,2023-04-23
88009,Powered UP,Hub,49.99,,1.0,325,https://www.lego.com/en-us/product/hub-88009,2023-04-23
88010,Powered UP,Remote Control,22.99,3.0,1.0,149,https://www.lego.com/en-us/product/remote-control-88010,2023-04-23
88011,Powered UP,Train Motor,13.99,,7.0,91,https://www.lego.com/en-us/product/train-motor-88011,2023-04-23
88013,Powered UP,Technic™ Large Motor,39.99,,1.0,260,https://www.lego.com/en-us/product/technic-large-motor-88013,2023-04-23
88015,Powered UP,Battery Box,34.99,2.0,1.0,227,https://www.lego.com/en-us/product/battery-box-88015,2023-04-23
88016,Powered UP,Large Hub,249.99,2.8,2.0,1625,https://www.lego.com/en-us/product/large-hub-88016,2023-04-23
88018,Powered UP,Medium Angular Motor,39.99,4.0,1.0,260,https://www.lego.com/en-us/product/medium-angular-motor-88018,2023-04-23
92176,Ideas,LEGO® NASA Apollo Saturn V,119.99,4.8,1969.0,624,https://www.lego.com/en-us/product/lego-nasa-apollo-saturn-v-92176,2023-04-23
853433,DC,LEGO® DC Comics™ Super Heroes Wonder Woman Key Chain,5.99,4.6,,31,https://www.lego.com/en-us/product/lego-super-heroes-wonder-woman-keyring-853433,2023-04-23
853950,Marvel,Spider-Man Key Chain,5.99,3.6,,39,https://www.lego.com/en-us/product/spider-man-key-chain-853950,2023-04-23
853951,Batman™,Batman™ Key Chain,5.99,5.0,,31,https://www.lego.com/en-us/product/batman-keyring-853951,2023-04-23
853952,DC,Superman™ Key Chain,5.99,,,39,https://www.lego.com/en-us/product/superman-keyring-853952,2023-04-23
853955,Disney™,Aurora Key Chain,5.99,,,31,https://www.lego.com/en-us/product/aurora-keyring-853955,2023-04-23
853968,Frozen,LEGO® ǀ Disney Frozen 2 Elsa Key Chain,5.99,,,39,https://www.lego.com/en-us/product/lego--disney-frozen-2-elsa-key-chain-853968,2023-04-23
853970,Frozen,LEGO® ǀ Disney Frozen 2 Olaf Key Chain,5.99,,,39,https://www.lego.com/en-us/product/lego--disney-frozen-2-olaf-key-chain-853970,2023-04-23
853998,Disney™,Mickey Key Chain,5.99,4.5,,39,https://www.lego.com/en-us/product/mickey-key-chain-853998,2023-04-23
853999,Disney™,Minnie Key Chain,5.99,,,39,https://www.lego.com/en-us/product/minnie-key-chain-853999,2023-04-23
854006,Marvel,Venom Key Chain,5.99,,,31,https://www.lego.com/en-us/product/venom-key-chain-854006,2023-04-23
854043,Minions,Otto Key Chain,5.99,,,31,https://www.lego.com/en-us/product/tbd-key-chain-1-854043,2023-04-23
854064,Marvel,Captain Marvel Key Chain,5.99,3.7,,31,https://www.lego.com/en-us/product/captain-marvel-key-chain-854064,2023-04-23
854071,Minions,Stuart Key Chain,5.99,,,31,https://www.lego.com/en-us/product/tbd-key-chain-2-854071,2023-04-23
854077,Spider-Man,Spider-Ham Key Chain,5.99,4.3,,39,https://www.lego.com/en-us/product/spider-ham-key-chain-854077,2023-04-23
854078,Marvel,Thanos Key Chain,5.99,,,31,https://www.lego.com/en-us/product/thanos-key-chain-854078,2023-04-23
854111,Disney™,Donald Duck Key Chain,5.99,,,39,https://www.lego.com/en-us/product/donald-duck-key-chain-854111,2023-04-23
854112,Disney™,Daisy Duck Key Chain,5.99,,,39,https://www.lego.com/en-us/product/daisy-duck-key-chain-854112,2023-04-23
854114,Harry Potter™,Harry Potter™ Key Chain,5.99,5.0,,39,https://www.lego.com/en-us/product/harry-potter-key-chain-854114,2023-04-23
854115,Harry Potter™,Hermione Key Chain,5.99,,,39,https://www.lego.com/en-us/product/hermione-key-chain-854115,2023-04-23
854116,Harry Potter™,Ron Key Chain,5.99,,,31,https://www.lego.com/en-us/product/ron-key-chain-854116,2023-04-23
854153,Spider-Man,Miles Morales Key Chain,5.99,5.0,,39,https://www.lego.com/en-us/product/miles-morales-key-chain-854153,2023-04-23
854154,Spider-Man,Carnage Key Chain,5.99,5.0,,39,https://www.lego.com/en-us/product/carnage-key-chain-854154,2023-04-23
854155,Harry Potter™,Voldemort™ Key Chain,5.99,,,39,https://www.lego.com/en-us/product/voldemort-key-chain-854155,2023-04-23
854157,Minifigures,Lady Bug Girl Key Chain,5.99,5.0,,31,https://www.lego.com/en-us/product/lady-bug-girl-key-chain-854157,2023-04-23
854158,Minifigures,French Bull Dog Guy Key Chain,5.99,3.5,,39,https://www.lego.com/en-us/product/french-bull-dog-guy-key-chain-854158,2023-04-23
854189,Marvel,Black Panther Key Chain,5.99,5.0,,39,https://www.lego.com/en-us/product/black-panther-key-chain-854189,2023-04-23
854191,Disney™,Winnie the Pooh Key Chain,5.99,,,39,https://www.lego.com/en-us/product/wp-854191,2023-04-23
854193,Disney™,Tigger,5.99,5.0,,31,https://www.lego.com/en-us/product/tigger-854193,2023-04-23
854196,Disney™,Goofy Key Chain,5.99,,,39,https://www.lego.com/en-us/product/goofy-key-chain-854196,2023-04-23
854198,Harry Potter™,Dumbledore Key Chain,5.99,,,39,https://www.lego.com/en-us/product/dumbledore-key-chain-854198,2023-04-23
854203,Disney™,Eeyore Key Chain,5.99,,,39,https://www.lego.com/en-us/product/eeyore-key-chain-854203,2023-04-23
854235,Batman™,Batman™ Key Chain,5.99,,,39,https://www.lego.com/en-us/product/batman-key-chain-854235,2023-04-23
854238,Batman™,Harley Quinn™ Key Chain,5.99,,,39,https://www.lego.com/en-us/product/harley-quinn-key-chain-854238,2023-04-23
854240,Marvel,Iron Man Key Chain,5.99,,,39,https://www.lego.com/en-us/product/iron-man-key-chain-854240,2023-04-23
854241,Marvel,Scarlet Witch Key Chain,5.99,5.0,,39,https://www.lego.com/en-us/product/scarlet-witch-key-chain-854241,2023-04-23
5004892,Minifigures,LEGO® Minifigure Display Case 16 – Red,34.99,,,227,https://www.lego.com/en-us/product/lego-mf-display-case-16-red-5004892,2023-04-23
5005375,Minifigures,LEGO® Minifigure Display Case 16,34.99,,,227,https://www.lego.com/en-us/product/lego-mf-display-case-16-black-5005375,2023-04-23
5005730,DC,LEGO® DC Super Heroes Visual Dictionary,21.99,5.0,,143,https://www.lego.com/en-us/product/lego-dc-super-heroes-visual-dictionary-5005730,2023-04-23
5005731,City,LEGO® City Busy Word Book,14.99,5.0,,97,https://www.lego.com/en-us/product/lego-city-busy-word-book-5005731,2023-04-23
5006151,Minifigures,8-Minifigure Display Case – Red,19.99,,,130,https://www.lego.com/en-us/product/8-minifigure-display-case--red-5006151,2023-04-23
5006152,Minifigures,Display Case 8 – Black,19.99,3.6,,130,https://www.lego.com/en-us/product/display-case-8--black-5006152,2023-04-23
5006203,Other,"Paint Party 1,000-Piece Puzzle",17.99,,,117,https://www.lego.com/en-us/product/paint-party-1000-piece-puzzle-5006203,2023-04-23
5006256,NINJAGO®,LEGO® NINJAGO® Choose Your Ninja Mission,19.99,,,130,https://www.lego.com/en-us/product/lego-ninjago-choose-your-ninja-mission-5006256,2023-04-23
5006266,NINJAGO®,LEGO® NINJAGO® Visual Dictionary New Edition,21.99,,,143,https://www.lego.com/en-us/product/lego-ninjago-visual-dictionary-new-edition-5006266,2023-04-23
5006272,DOTS,Secret Diary with Lock,19.99,,,130,https://www.lego.com/en-us/product/secret-diary-with-lock-5006272,2023-04-23
5006273,DOTS,Notebook with Elastic Band,14.99,,,97,https://www.lego.com/en-us/product/notebook-with-elastic-band-5006273,2023-04-23
5006274,DOTS,Marker 6 Pack,19.99,,,130,https://www.lego.com/en-us/product/marker-6-pack-5006274,2023-04-23
5006275,DOTS,Gel Pen 6 Pack,19.99,,,130,https://www.lego.com/en-us/product/gel-pen-6-pack-5006275,2023-04-23
5006277,DOTS,Hard Pencil Case,12.99,5.0,,84,https://www.lego.com/en-us/product/hard-pencil-case-5006277,2023-04-23
5006278,DOTS,Round 4x4 Key Chain,6.99,,,45,https://www.lego.com/en-us/product/round-4x4-key-chain-5006278,2023-04-23
5006495,DUPLO®,Backpack - Monkey,39.99,,,260,https://www.lego.com/en-us/product/backpack---monkey-5006495,2023-04-23
5006498,DUPLO®,Backpack - Panda,39.99,,,260,https://www.lego.com/en-us/product/backpack---panda-5006498,2023-04-23
5006598,Minifigures,Minifigure Display Case 16,34.99,,,227,https://www.lego.com/en-us/product/minifigure-display-case-16-5006598,2023-04-23
5006625,Other,Unicorn Girl Plush,26.99,,,175,https://www.lego.com/en-us/product/unicorn-girl-plush-5006625,2023-04-23
5006626,Minifigures,Butterfly Girl Plush,26.99,,,175,https://www.lego.com/en-us/product/butterfly-girl-plush-5006626,2023-04-23
5006850,Disney™,Meet Moana,7.99,,,52,https://www.lego.com/en-us/product/meet-moana-5006850,2023-04-23
